episode,total_steps,total_reward,average_reward,minerals_collected,exploration_rate,epsilon,memory_size,loss_avg,timestamp
66,0,0,0,0,81.57924663528945,0.18420753364710554,1000,0,2026-02-06T02:08:12.518420
67,0,0,0,0,82.12419917081486,0.17875800829185146,1000,0,2026-02-06T02:10:33.482102
68,0,0,0,0,82.15995077247322,0.17840049227526775,1000,0,2026-02-06T02:10:43.361068
69,0,0,0,0,83.03086985098618,0.1696913014901382,1000,0,2026-02-06T02:15:32.156278
70,0,0,0,0,83.8592722283598,0.16140727771640204,1000,0,2026-02-06T02:19:41.529192
71,0,0,0,0,83.89155368390307,0.16108446316096922,1000,0,2026-02-06T02:19:49.079058
72,0,0,0,0,84.14749187754455,0.15852508122455447,1000,0,2026-02-06T02:21:11.712452
73,0,0,0,0,84.17919689378947,0.15820803106210535,1000,0,2026-02-06T02:21:21.102700
74,0,0,0,0,84.39936361079134,0.1560063638920867,1000,0,2026-02-06T02:22:29.425948
75,0,0,0,0,84.43056488356974,0.15569435116430252,1000,0,2026-02-06T02:22:40.253742
76,0,0,0,0,84.46170375380261,0.15538296246197392,1000,0,2026-02-06T02:22:49.102386
77,0,0,0,0,84.492780346295,0.15507219653704996,1000,0,2026-02-06T02:22:58.300839
78,0,0,0,0,85.24981488576613,0.14750185114233877,1000,0,2026-02-06T02:26:54.984944
79,0,0,0,0,85.27931525599459,0.14720684744005408,1000,0,2026-02-06T02:27:04.957131
80,0,0,0,0,85.57109331013515,0.14428906689864854,1000,0,2026-02-06T02:28:49.635305
81,0,0,0,0,85.59995112351487,0.14400048876485125,1000,0,2026-02-06T02:28:59.684068
82,0,0,0,0,85.62875122126785,0.14371248778732154,1000,0,2026-02-06T02:29:08.487728
83,0,0,0,0,85.65749371882532,0.14342506281174688,1000,0,2026-02-06T02:29:17.000574
84,0,0,0,0,85.91360312028944,0.14086396879710555,1000,0,2026-02-06T02:30:44.820339
85,0,0,0,0,86.41218380324295,0.13587816196757047,1000,0,2026-02-06T02:33:44.052180
86,0,0,0,0,86.520560659821,0.13479439340178997,1000,0,2026-02-06T02:34:24.151792
87,0,0,0,0,86.78773604262271,0.13212263957377285,1000,0,2026-02-06T02:35:55.602394
88,0,0,0,0,86.81416057053747,0.13185839429462531,1000,0,2026-02-06T02:36:04.013117
89,0,0,0,0,87.30630475846512,0.12693695241534883,1000,0,2026-02-06T02:39:10.532868
90,0,0,0,0,87.82891110819764,0.12171088891802365,1000,0,2026-02-06T02:42:48.062017
91,0,0,0,0,88.42308175128039,0.11576918248719602,1000,0,2026-02-06T02:47:04.479752
92,0,0,0,0,88.44623558777784,0.11553764412222163,1000,0,2026-02-06T02:47:09.844502
93,0,0,0,0,89.01026956139054,0.10989730438609453,1000,0,2026-02-06T02:51:07.159990
94,0,0,0,0,89.05418452422323,0.1094581547577677,1000,0,2026-02-06T02:51:25.718619
95,0,0,0,0,89.09792400286443,0.10902075997135566,1000,0,2026-02-06T02:51:47.233334
96,0,0,0,0,89.24964033892401,0.10750359661075988,1000,0,2026-02-06T02:52:56.526140
97,0,0,0,0,89.29259877612967,0.10707401223870328,1000,0,2026-02-06T02:53:16.213176
98,0,0,0,0,89.54676841207373,0.10453231587926269,1000,0,2026-02-06T02:55:08.969723
99,0,0,0,0,90.05707635494599,0.09942923645053997,1000,0,2026-02-06T02:59:16.746888
100,0,0,0,0,90.54247198296443,0.09457528017035564,1000,0,2026-02-06T03:02:38.529920
101,0,0,0,0,91.00417147048032,0.0899582852951969,1000,0,2026-02-06T03:05:45.442946
102,0,0,0,0,91.44333162040306,0.0855666837959694,1000,0,2026-02-06T03:08:43.096753
103,0,0,0,0,91.86105276260714,0.0813894723739286,1000,0,2026-02-06T03:11:44.874960
104,0,0,0,0,91.87733065708193,0.08122669342918075,1000,0,2026-02-06T03:11:51.936865
105,0,0,0,0,91.90978884377623,0.08090211156223774,1000,0,2026-02-06T03:12:05.541803
106,0,0,0,0,92.02237448296027,0.07977625517039724,1000,0,2026-02-06T03:12:59.129598
107,0,0,0,0,92.396621037378,0.0760337896262201,1000,0,2026-02-06T03:15:55.731208
108,0,0,0,0,92.66573867677936,0.07334261323220645,1000,0,2026-02-06T03:18:02.012355
109,0,0,0,0,93.0237841076931,0.0697621589230689,1000,0,2026-02-06T03:21:04.221075
110,0,0,0,0,93.36435040540604,0.06635649594593952,1000,0,2026-02-06T03:24:12.956013
111,0,0,0,0,93.57353561603183,0.0642646438396817,1000,0,2026-02-06T03:26:05.289823
112,0,0,0,0,93.58638854479977,0.06413611455200233,1000,0,2026-02-06T03:26:13.478267
113,0,0,0,0,93.67564215403422,0.06324357845965775,1000,0,2026-02-06T03:27:09.211051
114,0,0,0,0,93.98438591573282,0.06015614084267183,1000,0,2026-02-06T03:29:54.533751
115,0,0,0,0,94.05621330895463,0.05943786691045372,1000,0,2026-02-06T03:30:33.862143
116,0,0,0,0,94.16234954637585,0.058376504536241505,1000,0,2026-02-06T03:31:41.808149
117,0,0,0,0,94.4138834188227,0.05586116581177289,1000,0,2026-02-06T03:34:43.435825
118,0,0,0,0,94.68658757133358,0.05313412428666422,1000,0,2026-02-06T03:38:46.469344
119,0,0,0,0,94.69721439619092,0.05302785603809089,1000,0,2026-02-06T03:38:58.809515
120,0,0,0,0,94.8127160383984,0.05187283961601598,1000,0,2026-02-06T03:40:47.963777
121,0,0,0,0,95.06594990060393,0.04934050099396084,1000,0,2026-02-06T03:44:55.536079
122,0,0,0,0,95.21191695519933,0.04788083044800674,1000,0,2026-02-06T03:47:32.384757
123,0,0,0,0,95.22149312128893,0.04778506878711073,1000,0,2026-02-06T03:47:44.371294
124,0,0,0,0,95.45477122239716,0.04545228777602839,1000,0,2026-02-06T03:51:43.586721
125,0,0,0,0,95.67666110667577,0.04323338893324239,1000,0,2026-02-06T03:55:40.055449
126,0,0,0,0,95.77928745359263,0.0422071254640737,1000,0,2026-02-06T03:57:33.207385
127,0,0,0,0,95.78772887868544,0.04212271121314556,1000,0,2026-02-06T03:57:41.703099
128,0,0,0,0,95.99336436974461,0.040066356302553986,1000,0,2026-02-06T04:01:58.034796
129,0,0,0,0,96.13517715167438,0.03864822848325627,1000,0,2026-02-06T04:04:12.014629
130,0,0,0,0,96.32385084370017,0.036761491562998225,1000,0,2026-02-06T04:07:18.467512
131,0,0,0,0,96.5033138258281,0.034966861741719056,1000,0,2026-02-06T04:10:30.803843
132,0,0,0,0,96.51030719817643,0.034896928018235615,1000,0,2026-02-06T04:10:37.132657
133,0,0,0,0,96.5519746877442,0.034480253122557966,1000,0,2026-02-06T04:11:36.575313
134,0,0,0,0,96.56575299689197,0.03434247003108023,1000,0,2026-02-06T04:11:56.116208
135,0,0,0,0,96.57262149089819,0.03427378509101807,1000,0,2026-02-06T04:12:04.845665
136,0,0,0,0,96.57947624791639,0.034205237520836033,1000,0,2026-02-06T04:12:15.749346
137,0,0,0,0,96.59995837150807,0.03400041628491937,1000,0,2026-02-06T04:12:43.873489
138,0,0,0,0,96.7659422813183,0.03234057718681705,1000,0,2026-02-06T04:16:44.083992
139,0,0,0,0,96.77241039675566,0.032275896032443414,1000,0,2026-02-06T04:16:52.319405
140,0,0,0,0,96.92997550922958,0.030700244907704188,1000,0,2026-02-06T04:21:06.540821
141,0,0,0,0,97.07984857664178,0.02920151423358225,1000,0,2026-02-06T04:25:09.559664
142,0,0,0,0,97.22240511078101,0.02777594889218997,1000,0,2026-02-06T04:29:03.076950
143,0,0,0,0,97.25557003750737,0.027444299624926293,1000,0,2026-02-06T04:29:58.644093
144,0,0,0,0,97.26105889743235,0.02738941102567644,1000,0,2026-02-06T04:30:08.772630
145,0,0,0,0,97.26653677963749,0.027334632203625087,1000,0,2026-02-06T04:30:19.088198
146,0,0,0,0,97.35800229162669,0.026419977083733105,1000,0,2026-02-06T04:33:10.050362
147,0,0,0,0,97.48697986227484,0.0251302013772516,1000,0,2026-02-06T04:37:14.359424
148,0,0,0,0,97.60966098017529,0.02390339019824708,1000,0,2026-02-06T04:41:09.929716
149,0,0,0,0,97.69426578516351,0.023057342148364846,1000,0,2026-02-06T04:44:01.269481
150,0,0,0,0,97.7714188849016,0.022285811150983933,1000,0,2026-02-06T04:46:52.881102
151,0,0,0,0,97.7758760471318,0.022241239528681966,1000,0,2026-02-06T04:47:04.162175
152,0,0,0,0,97.88445377350611,0.021155462264938897,1000,0,2026-02-06T04:51:05.862411
153,0,0,0,0,97.98773093079595,0.020122690692040587,1000,0,2026-02-06T04:55:00.590258
154,0,0,0,0,98.08596628323922,0.019140337167607924,1000,0,2026-02-06T04:59:11.703905
155,0,0,0,0,98.08979435067273,0.01910205649327271,1000,0,2026-02-06T04:59:21.207008
156,0,0,0,0,98.09361476197138,0.019063852380286166,1000,0,2026-02-06T04:59:30.714118
157,0,0,0,0,98.10882015160372,0.018911798483962752,1000,0,2026-02-06T05:00:08.585133
158,0,0,0,0,98.12014455166536,0.018798554483346396,1000,0,2026-02-06T05:00:40.157379
159,0,0,0,0,98.21191570957646,0.01788084290423539,1000,0,2026-02-06T05:04:34.698049
160,0,0,0,0,98.21549187815731,0.017845081218426918,1000,0,2026-02-06T05:04:47.845572
161,0,0,0,0,98.2332657216688,0.017667342783311925,1000,0,2026-02-06T05:05:38.712538
162,0,0,0,0,98.23679919022547,0.017632008097745303,1000,0,2026-02-06T05:05:49.020403
163,0,0,0,0,98.24032559184502,0.017596744081549813,1000,0,2026-02-06T05:05:57.431468
164,0,0,0,0,98.24384494066133,0.017561550593386713,1000,0,2026-02-06T05:06:06.127834
165,0,0,0,0,98.32957726833031,0.016704227316696896,1000,0,2026-02-06T05:10:07.328488
166,0,0,0,0,98.34952238261351,0.016504776173864973,1000,0,2026-02-06T05:11:03.261738
167,0,0,0,0,98.38870101115035,0.016112989888496555,1000,0,2026-02-06T05:13:05.076271
168,0,0,0,0,98.40474967785435,0.015952503221456464,1000,0,2026-02-06T05:13:50.870292
169,0,0,0,0,98.40794017849865,0.01592059821501355,1000,0,2026-02-06T05:13:59.754294
170,0,0,0,0,98.41112429814164,0.015888757018583523,1000,0,2026-02-06T05:14:11.743293
171,0,0,0,0,98.46429030691583,0.015357096930841795,1000,0,2026-02-06T05:16:59.771651
172,0,0,0,0,98.46736172630199,0.015326382736980112,1000,0,2026-02-06T05:17:09.109271
173,0,0,0,0,98.47042700284938,0.01529572997150615,1000,0,2026-02-06T05:17:18.069859
174,0,0,0,0,98.47958609819291,0.015204139018070932,1000,0,2026-02-06T05:17:45.343856
175,0,0,0,0,98.48262692599651,0.01517373074003479,1000,0,2026-02-06T05:17:55.295274
176,0,0,0,0,98.48566167214453,0.01514338327855472,1000,0,2026-02-06T05:18:04.691794
177,0,0,0,0,98.55958894242458,0.01440411057575424,1000,0,2026-02-06T05:22:19.899293
178,0,0,0,0,98.6299072164912,0.013700927835087905,1000,0,2026-02-06T05:26:17.753134
179,0,0,0,0,98.63264740205823,0.01367352597941773,1000,0,2026-02-06T05:26:29.352861
180,0,0,0,0,98.69939909368273,0.013006009063172739,1000,0,2026-02-06T05:30:51.357656
181,0,0,0,0,98.70200029549537,0.012979997045046394,1000,0,2026-02-06T05:31:01.490783
182,0,0,0,0,98.74291902360304,0.012570809763969624,1000,0,2026-02-06T05:33:39.137116
183,0,0,0,0,98.74543318555583,0.012545668144441685,1000,0,2026-02-06T05:33:48.832802
184,0,0,0,0,98.78983792471644,0.01210162075283558,1000,0,2026-02-06T05:36:43.317426
185,0,0,0,0,98.81856445206674,0.011814355479332597,1000,0,2026-02-06T05:38:48.111224
186,0,0,0,0,98.8209273231626,0.011790726768373932,1000,0,2026-02-06T05:38:58.937032
187,0,0,0,0,98.85351559031061,0.011464844096893979,1000,0,2026-02-06T05:41:21.072957
188,0,0,0,0,98.90948489470442,0.010905151052955793,1000,0,2026-02-06T05:45:32.152019
189,0,0,0,0,98.96272187844228,0.010372781215577179,1000,0,2026-02-06T05:49:36.196741
190,0,0,0,0,98.98936984029734,0.010106301597026569,1000,0,2026-02-06T05:51:43.886549
191,0,0,0,0,98.99139110061674,0.010086088993832516,1000,0,2026-02-06T05:51:53.024045
192,0,0,0,0,99.0,0.01,1000,0,2026-02-06T05:52:53.215878
193,0,0,0,0,99.0,0.01,1000,0,2026-02-06T05:53:02.772975
194,0,0,0,0,99.0,0.01,1000,0,2026-02-06T05:57:11.940210
195,0,0,0,0,99.0,0.01,1000,0,2026-02-06T05:57:20.469306
196,0,0,0,0,99.0,0.01,1000,0,2026-02-06T06:01:33.904649
197,0,0,0,0,99.0,0.01,1000,0,2026-02-06T06:05:42.936590
198,0,0,0,0,99.0,0.01,1000,0,2026-02-06T06:10:11.742455
199,0,0,0,0,99.0,0.01,1000,0,2026-02-06T06:12:42.500154
200,0,0,0,0,99.0,0.01,1000,0,2026-02-06T06:16:56.315559
201,0,0,0,0,99.0,0.01,1000,0,2026-02-06T06:18:09.126858
202,0,0,0,0,99.0,0.01,1000,0,2026-02-06T06:22:15.298450
203,0,0,0,0,99.0,0.01,1000,0,2026-02-06T06:22:24.336425
204,0,0,0,0,99.0,0.01,1000,0,2026-02-06T06:26:33.394250
205,0,0,0,0,99.0,0.01,1000,0,2026-02-06T06:27:43.534399
206,0,0,0,0,99.0,0.01,1000,0,2026-02-06T06:28:03.107968
207,0,0,0,0,99.0,0.01,1000,0,2026-02-06T06:28:16.885668
208,0,0,0,0,99.0,0.01,1000,0,2026-02-06T06:28:26.034089
209,0,0,0,0,99.0,0.01,1000,0,2026-02-06T06:31:13.805244
210,0,0,0,0,99.0,0.01,1000,0,2026-02-06T06:35:09.390052
211,0,0,0,0,99.0,0.01,1000,0,2026-02-06T06:39:26.665276
212,0,0,0,0,99.0,0.01,1000,0,2026-02-06T06:39:35.268895
213,0,0,0,0,99.0,0.01,1000,0,2026-02-06T06:40:15.262438
214,0,0,0,0,99.0,0.01,1000,0,2026-02-06T06:44:12.997399
215,0,0,0,0,99.0,0.01,1000,0,2026-02-06T06:44:18.671137
216,0,0,0,0,99.0,0.01,1000,0,2026-02-06T06:48:22.509234
217,0,0,0,0,99.0,0.01,1000,0,2026-02-06T06:48:31.569491
218,0,0,0,0,99.0,0.01,1000,0,2026-02-06T06:49:19.654025
219,0,0,0,0,99.0,0.01,1000,0,2026-02-06T06:49:28.737220
220,0,0,0,0,99.0,0.01,1000,0,2026-02-06T06:49:39.279826
221,0,0,0,0,99.0,0.01,1000,0,2026-02-06T06:53:40.388328
222,0,0,0,0,99.0,0.01,1000,0,2026-02-06T07:00:26.837291
223,0,0,0,0,99.0,0.01,1000,0,2026-02-06T07:00:36.275938
224,0,0,0,0,99.0,0.01,1000,0,2026-02-06T07:06:52.871263
225,0,0,0,0,99.0,0.01,1000,0,2026-02-06T07:13:12.038084
226,0,0,0,0,99.0,0.01,1000,0,2026-02-06T07:18:31.065864
227,0,0,0,0,99.0,0.01,1000,0,2026-02-06T07:18:48.016614
228,0,0,0,0,99.0,0.01,1000,0,2026-02-06T07:19:04.493891
229,0,0,0,0,99.0,0.01,1000,0,2026-02-06T07:19:12.716396
230,0,0,0,0,99.0,0.01,1000,0,2026-02-06T07:23:20.721290
231,0,0,0,0,99.0,0.01,1000,0,2026-02-06T07:23:27.731503
232,0,0,0,0,99.0,0.01,1000,0,2026-02-06T07:23:38.115126
233,0,0,0,0,99.0,0.01,1000,0,2026-02-06T07:23:47.956508
234,0,0,0,0,99.0,0.01,1000,0,2026-02-06T07:25:27.657138
235,0,0,0,0,99.0,0.01,1000,0,2026-02-06T07:25:37.077369
236,0,0,0,0,99.0,0.01,1000,0,2026-02-06T07:25:46.596236
237,0,0,0,0,99.0,0.01,1000,0,2026-02-06T07:27:57.672564
238,0,0,0,0,99.0,0.01,1000,0,2026-02-06T07:28:58.584079
239,0,0,0,0,99.0,0.01,1000,0,2026-02-06T07:33:24.483720
240,0,0,0,0,99.0,0.01,1000,0,2026-02-06T07:33:39.558079
241,0,0,0,0,99.0,0.01,1000,0,2026-02-06T07:33:46.391355
242,0,0,0,0,99.0,0.01,1000,0,2026-02-06T07:33:57.289899
243,0,0,0,0,99.0,0.01,1000,0,2026-02-06T07:37:06.730679
244,0,0,0,0,99.0,0.01,1000,0,2026-02-06T07:40:13.815791
245,0,0,0,0,99.0,0.01,1000,0,2026-02-06T07:40:21.981791
246,0,0,0,0,99.0,0.01,1000,0,2026-02-06T07:43:10.734622
247,0,0,0,0,99.0,0.01,1000,0,2026-02-06T07:44:04.185359
248,0,0,0,0,99.0,0.01,1000,0,2026-02-06T07:44:41.293400
249,0,0,0,0,99.0,0.01,1000,0,2026-02-06T07:44:55.842138
250,0,0,0,0,99.0,0.01,1000,0,2026-02-06T07:47:08.741762
251,0,0,0,0,99.0,0.01,1000,0,2026-02-06T07:50:14.093742
252,0,0,0,0,99.0,0.01,1000,0,2026-02-06T07:50:22.416725
253,0,0,0,0,99.0,0.01,1000,0,2026-02-06T07:54:30.276507
254,0,0,0,0,99.0,0.01,1000,0,2026-02-06T07:59:24.101459
255,0,0,0,0,99.0,0.01,1000,0,2026-02-06T08:04:31.597920
256,0,0,0,0,99.0,0.01,1000,0,2026-02-06T08:04:40.630064
257,0,0,0,0,99.0,0.01,1000,0,2026-02-06T08:05:01.002171
258,0,0,0,0,99.0,0.01,1000,0,2026-02-06T08:05:16.155094
259,0,0,0,0,99.0,0.01,1000,0,2026-02-06T08:10:06.197536
260,0,0,0,0,99.0,0.01,1000,0,2026-02-06T08:10:31.245532
261,0,0,0,0,99.0,0.01,1000,0,2026-02-06T08:10:40.852513
262,0,0,0,0,99.0,0.01,1000,0,2026-02-06T08:14:55.622850
263,0,0,0,0,99.0,0.01,1000,0,2026-02-06T08:15:05.425101
264,0,0,0,0,99.0,0.01,1000,0,2026-02-06T08:15:16.320326
265,0,0,0,0,99.0,0.01,1000,0,2026-02-06T08:16:39.858933
266,0,0,0,0,99.0,0.01,1000,0,2026-02-06T08:20:35.208730
267,0,0,0,0,99.0,0.01,1000,0,2026-02-06T08:21:09.107496
268,0,0,0,0,99.0,0.01,1000,0,2026-02-06T08:23:05.031759
269,0,0,0,0,99.0,0.01,1000,0,2026-02-06T08:24:10.231590
270,0,0,0,0,99.0,0.01,1000,0,2026-02-06T08:24:19.702647
271,0,0,0,0,99.0,0.01,1000,0,2026-02-06T08:27:40.653699
272,0,0,0,0,99.0,0.01,1000,0,2026-02-06T08:27:46.077560
273,0,0,0,0,99.0,0.01,1000,0,2026-02-06T08:29:07.460863
274,0,0,0,0,99.0,0.01,1000,0,2026-02-06T08:29:42.258385
275,0,0,0,0,99.0,0.01,1000,0,2026-02-06T08:29:49.972780
276,0,0,0,0,99.0,0.01,1000,0,2026-02-06T08:29:57.300443
277,0,0,0,0,99.0,0.01,1000,0,2026-02-06T08:30:04.369779
278,0,0,0,0,99.0,0.01,1000,0,2026-02-06T08:30:34.473684
279,0,0,0,0,99.0,0.01,1000,0,2026-02-06T08:33:48.288791
280,0,0,0,0,99.0,0.01,1000,0,2026-02-06T08:33:59.672432
281,0,0,0,0,99.0,0.01,1000,0,2026-02-06T08:34:06.709974
282,0,0,0,0,99.0,0.01,1000,0,2026-02-06T08:34:39.679574
283,0,0,0,0,99.0,0.01,1000,0,2026-02-06T08:37:53.254495
284,0,0,0,0,99.0,0.01,1000,0,2026-02-06T08:38:53.089327
285,0,0,0,0,99.0,0.01,1000,0,2026-02-06T08:43:11.494395
286,0,0,0,0,99.0,0.01,1000,0,2026-02-06T08:43:30.639610
287,0,0,0,0,99.0,0.01,1000,0,2026-02-06T08:44:27.700790
288,0,0,0,0,99.0,0.01,1000,0,2026-02-06T08:48:37.076440
289,0,0,0,0,99.0,0.01,1000,0,2026-02-06T08:50:21.073542
290,0,0,0,0,99.0,0.01,1000,0,2026-02-06T08:50:32.660381
291,0,0,0,0,99.0,0.01,1000,0,2026-02-06T08:50:41.853960
292,0,0,0,0,99.0,0.01,1000,0,2026-02-06T08:54:46.411014
293,0,0,0,0,99.0,0.01,1000,0,2026-02-06T08:58:48.265144
294,0,0,0,0,99.0,0.01,1000,0,2026-02-06T09:02:56.408484
295,0,0,0,0,99.0,0.01,1000,0,2026-02-06T09:03:08.762242
296,0,0,0,0,99.0,0.01,1000,0,2026-02-06T09:07:12.868964
297,0,0,0,0,99.0,0.01,1000,0,2026-02-06T09:11:35.919684
298,0,0,0,0,99.0,0.01,1000,0,2026-02-06T09:11:45.658456
299,0,0,0,0,99.0,0.01,1000,0,2026-02-06T09:13:39.770122
300,0,0,0,0,99.0,0.01,1000,0,2026-02-06T09:13:52.513842
301,0,0,0,0,99.0,0.01,1000,0,2026-02-06T09:14:02.769623
302,0,0,0,0,99.0,0.01,1000,0,2026-02-06T09:18:16.664918
303,0,0,0,0,99.0,0.01,1000,0,2026-02-06T09:19:47.022245
304,0,0,0,0,99.0,0.01,1000,0,2026-02-06T09:23:49.753175
305,0,0,0,0,99.0,0.01,1000,0,2026-02-06T09:27:22.095108
306,0,0,0,0,99.0,0.01,1000,0,2026-02-06T09:27:34.498595
307,0,0,0,0,99.0,0.01,1000,0,2026-02-06T09:31:13.577759
308,0,0,0,0,99.0,0.01,1000,0,2026-02-06T09:31:22.520339
