episode,total_steps,total_reward,average_reward,minerals_collected,exploration_rate,epsilon,memory_size,loss_avg,timestamp
157,0,0,0,0,98.20114414633386,0.017988558536661384,1000,0,2026-02-06T05:09:01.471608
158,0,0,0,0,98.2889610498901,0.01711038950109885,1000,0,2026-02-06T05:13:07.558249
159,0,0,0,0,98.37249089034763,0.016275091096523732,1000,0,2026-02-06T05:17:08.203157
160,0,0,0,0,98.37574590856694,0.016242540914330684,1000,0,2026-02-06T05:17:21.130109
161,0,0,0,0,98.3789944167498,0.016210055832502023,1000,0,2026-02-06T05:17:30.503182
162,0,0,0,0,98.4581289903613,0.015418710096386956,1000,0,2026-02-06T05:21:32.261926
163,0,0,0,0,98.46121273238057,0.015387872676194183,1000,0,2026-02-06T05:21:41.327874
164,0,0,0,0,98.53633355587442,0.014636664441255722,1000,0,2026-02-06T05:25:36.140994
165,0,0,0,0,98.53926088876268,0.01460739111237321,1000,0,2026-02-06T05:25:43.860839
166,0,0,0,0,98.61057154180413,0.013894284581958658,1000,0,2026-02-06T05:28:54.645977
167,0,0,0,0,98.64626634321259,0.013537336567874095,1000,0,2026-02-06T05:30:29.759890
168,0,0,0,0,98.69939909368273,0.013006009063172739,1000,0,2026-02-06T05:32:51.634642
169,0,0,0,0,98.70200029549537,0.012979997045046394,1000,0,2026-02-06T05:32:58.711792
170,0,0,0,0,98.70459629490436,0.012954037050956302,1000,0,2026-02-06T05:33:11.046379
171,0,0,0,0,98.7678355711393,0.012321644288607091,1000,0,2026-02-06T05:36:28.756818
172,0,0,0,0,98.79708438490454,0.012029156150954633,1000,0,2026-02-06T05:37:58.233407
173,0,0,0,0,98.79949021613473,0.012005097838652725,1000,0,2026-02-06T05:38:07.110735
174,0,0,0,0,98.85809694201171,0.011419030579882791,1000,0,2026-02-06T05:41:16.420047
175,0,0,0,0,98.86947038773022,0.01130529612269787,1000,0,2026-02-06T05:42:01.706548
176,0,0,0,0,98.92466080764399,0.010753391923560124,1000,0,2026-02-06T05:46:07.404567
177,0,0,0,0,98.9268114860287,0.010731885139713003,1000,0,2026-02-06T05:46:17.662592
178,0,0,0,0,98.9792026167783,0.010207973832217047,1000,0,2026-02-06T05:50:23.983565
179,0,0,0,0,99.0,0.01,1000,0,2026-02-06T05:54:48.509471
180,0,0,0,0,99.0,0.01,1000,0,2026-02-06T05:57:12.030672
181,0,0,0,0,99.0,0.01,1000,0,2026-02-06T06:00:13.641073
182,0,0,0,0,99.0,0.01,1000,0,2026-02-06T06:01:51.217735
183,0,0,0,0,99.0,0.01,1000,0,2026-02-06T06:02:53.803479
184,0,0,0,0,99.0,0.01,1000,0,2026-02-06T06:06:41.910257
185,0,0,0,0,99.0,0.01,1000,0,2026-02-06T06:07:41.877735
186,0,0,0,0,99.0,0.01,1000,0,2026-02-06T06:11:59.791300
187,0,0,0,0,99.0,0.01,1000,0,2026-02-06T06:12:10.262543
188,0,0,0,0,99.0,0.01,1000,0,2026-02-06T06:16:19.612413
189,0,0,0,0,99.0,0.01,1000,0,2026-02-06T06:16:25.877489
190,0,0,0,0,99.0,0.01,1000,0,2026-02-06T06:20:12.598582
191,0,0,0,0,99.0,0.01,1000,0,2026-02-06T06:20:22.630574
192,0,0,0,0,99.0,0.01,1000,0,2026-02-06T06:24:23.425927
193,0,0,0,0,99.0,0.01,1000,0,2026-02-06T06:28:36.056586
194,0,0,0,0,99.0,0.01,1000,0,2026-02-06T06:32:33.423327
195,0,0,0,0,99.0,0.01,1000,0,2026-02-06T06:36:23.111880
196,0,0,0,0,99.0,0.01,1000,0,2026-02-06T06:36:29.252209
197,0,0,0,0,99.0,0.01,1000,0,2026-02-06T06:36:41.469159
198,0,0,0,0,99.0,0.01,1000,0,2026-02-06T06:40:40.181561
199,0,0,0,0,99.0,0.01,1000,0,2026-02-06T06:40:49.548373
200,0,0,0,0,99.0,0.01,1000,0,2026-02-06T06:44:50.164410
201,0,0,0,0,99.0,0.01,1000,0,2026-02-06T06:44:58.773287
202,0,0,0,0,99.0,0.01,1000,0,2026-02-06T06:45:11.122916
203,0,0,0,0,99.0,0.01,1000,0,2026-02-06T06:49:23.115127
204,0,0,0,0,99.0,0.01,1000,0,2026-02-06T06:53:34.772891
205,0,0,0,0,99.0,0.01,1000,0,2026-02-06T06:58:02.484617
206,0,0,0,0,99.0,0.01,1000,0,2026-02-06T07:04:26.464600
207,0,0,0,0,99.0,0.01,1000,0,2026-02-06T07:04:44.279206
208,0,0,0,0,99.0,0.01,1000,0,2026-02-06T07:11:32.303503
209,0,0,0,0,99.0,0.01,1000,0,2026-02-06T07:18:20.597156
210,0,0,0,0,99.0,0.01,1000,0,2026-02-06T07:18:39.284724
211,0,0,0,0,99.0,0.01,1000,0,2026-02-06T07:18:54.214845
212,0,0,0,0,99.0,0.01,1000,0,2026-02-06T07:19:07.231230
213,0,0,0,0,99.0,0.01,1000,0,2026-02-06T07:21:31.489482
214,0,0,0,0,99.0,0.01,1000,0,2026-02-06T07:24:59.147346
215,0,0,0,0,99.0,0.01,1000,0,2026-02-06T07:25:07.657367
216,0,0,0,0,99.0,0.01,1000,0,2026-02-06T07:28:23.490641
217,0,0,0,0,99.0,0.01,1000,0,2026-02-06T07:31:54.329543
218,0,0,0,0,99.0,0.01,1000,0,2026-02-06T07:35:10.401729
219,0,0,0,0,99.0,0.01,1000,0,2026-02-06T07:38:29.746370
220,0,0,0,0,99.0,0.01,1000,0,2026-02-06T07:38:43.349485
221,0,0,0,0,99.0,0.01,1000,0,2026-02-06T07:38:55.325207
222,0,0,0,0,99.0,0.01,1000,0,2026-02-06T07:43:15.533481
223,0,0,0,0,99.0,0.01,1000,0,2026-02-06T07:43:24.597084
224,0,0,0,0,99.0,0.01,1000,0,2026-02-06T07:45:27.017247
225,0,0,0,0,99.0,0.01,1000,0,2026-02-06T07:46:25.289724
226,0,0,0,0,99.0,0.01,1000,0,2026-02-06T07:50:40.398004
227,0,0,0,0,99.0,0.01,1000,0,2026-02-06T07:50:49.359041
228,0,0,0,0,99.0,0.01,1000,0,2026-02-06T07:54:58.155041
229,0,0,0,0,99.0,0.01,1000,0,2026-02-06T07:59:39.969716
230,0,0,0,0,99.0,0.01,1000,0,2026-02-06T08:01:59.004955
231,0,0,0,0,99.0,0.01,1000,0,2026-02-06T08:06:50.590441
232,0,0,0,0,99.0,0.01,1000,0,2026-02-06T08:07:02.173701
233,0,0,0,0,99.0,0.01,1000,0,2026-02-06T08:11:43.216988
234,0,0,0,0,99.0,0.01,1000,0,2026-02-06T08:11:52.427655
235,0,0,0,0,99.0,0.01,1000,0,2026-02-06T08:13:09.140998
236,0,0,0,0,99.0,0.01,1000,0,2026-02-06T08:17:17.167677
237,0,0,0,0,99.0,0.01,1000,0,2026-02-06T08:21:23.242784
238,0,0,0,0,99.0,0.01,1000,0,2026-02-06T08:21:36.980282
239,0,0,0,0,99.0,0.01,1000,0,2026-02-06T08:22:19.488274
240,0,0,0,0,99.0,0.01,1000,0,2026-02-06T08:25:47.705729
241,0,0,0,0,99.0,0.01,1000,0,2026-02-06T08:27:06.516017
242,0,0,0,0,99.0,0.01,1000,0,2026-02-06T08:30:08.955187
243,0,0,0,0,99.0,0.01,1000,0,2026-02-06T08:34:18.719726
244,0,0,0,0,99.0,0.01,1000,0,2026-02-06T08:36:33.629249
245,0,0,0,0,99.0,0.01,1000,0,2026-02-06T08:40:52.054784
246,0,0,0,0,99.0,0.01,1000,0,2026-02-06T08:45:04.420513
247,0,0,0,0,99.0,0.01,1000,0,2026-02-06T08:48:59.013760
248,0,0,0,0,99.0,0.01,1000,0,2026-02-06T08:53:04.647248
249,0,0,0,0,99.0,0.01,1000,0,2026-02-06T08:57:09.170634
250,0,0,0,0,99.0,0.01,1000,0,2026-02-06T08:57:23.446026
251,0,0,0,0,99.0,0.01,1000,0,2026-02-06T09:01:34.776033
252,0,0,0,0,99.0,0.01,1000,0,2026-02-06T09:05:38.426794
253,0,0,0,0,99.0,0.01,1000,0,2026-02-06T09:05:48.383023
254,0,0,0,0,99.0,0.01,1000,0,2026-02-06T09:10:10.483482
255,0,0,0,0,99.0,0.01,1000,0,2026-02-06T09:10:19.546445
256,0,0,0,0,99.0,0.01,1000,0,2026-02-06T09:14:27.275979
257,0,0,0,0,99.0,0.01,1000,0,2026-02-06T09:14:38.486025
258,0,0,0,0,99.0,0.01,1000,0,2026-02-06T09:15:57.750612
259,0,0,0,0,99.0,0.01,1000,0,2026-02-06T09:20:15.725428
260,0,0,0,0,99.0,0.01,1000,0,2026-02-06T09:24:18.843097
261,0,0,0,0,99.0,0.01,1000,0,2026-02-06T09:24:27.978469
262,0,0,0,0,99.0,0.01,1000,0,2026-02-06T09:25:47.051781
263,0,0,0,0,99.0,0.01,1000,0,2026-02-06T09:26:56.316397
264,0,0,0,0,99.0,0.01,1000,0,2026-02-06T09:27:06.333488
265,0,0,0,0,99.0,0.01,1000,0,2026-02-06T09:27:45.673132
266,0,0,0,0,99.0,0.01,1000,0,2026-02-06T09:29:51.822497
267,0,0,0,0,99.0,0.01,1000,0,2026-02-06T09:34:05.129462
268,0,0,0,0,99.0,0.01,1000,0,2026-02-06T09:35:22.618961
269,0,0,0,0,99.0,0.01,1000,0,2026-02-06T09:35:34.926744
270,0,0,0,0,99.0,0.01,1000,0,2026-02-06T09:36:41.114082
271,0,0,0,0,99.0,0.01,1000,0,2026-02-06T09:36:50.995965
272,0,0,0,0,99.0,0.01,1000,0,2026-02-06T09:38:06.518039
273,0,0,0,0,99.0,0.01,1000,0,2026-02-06T09:38:18.133222
274,0,0,0,0,99.0,0.01,1000,0,2026-02-06T09:38:27.598526
275,0,0,0,0,99.0,0.01,1000,0,2026-02-06T09:39:14.506215
276,0,0,0,0,99.0,0.01,1000,0,2026-02-06T09:39:22.296393
277,0,0,0,0,99.0,0.01,1000,0,2026-02-06T09:40:08.797482
278,0,0,0,0,99.0,0.01,1000,0,2026-02-06T09:41:58.844028
279,0,0,0,0,99.0,0.01,1000,0,2026-02-06T09:44:49.642799
280,0,0,0,0,99.0,0.01,1000,0,2026-02-06T09:45:11.083635
281,0,0,0,0,99.0,0.01,1000,0,2026-02-06T09:48:09.665192
282,0,0,0,0,99.0,0.01,1000,0,2026-02-06T09:48:40.959490
283,0,0,0,0,99.0,0.01,1000,0,2026-02-06T09:50:53.769310
284,0,0,0,0,99.0,0.01,1000,0,2026-02-06T09:51:03.009612
285,0,0,0,0,99.0,0.01,1000,0,2026-02-06T09:51:09.294040
286,0,0,0,0,99.0,0.01,1000,0,2026-02-06T09:54:15.670190
287,0,0,0,0,99.0,0.01,1000,0,2026-02-06T09:57:18.007620
288,0,0,0,0,99.0,0.01,1000,0,2026-02-06T09:57:25.108721
289,0,0,0,0,99.0,0.01,1000,0,2026-02-06T09:59:47.100782
290,0,0,0,0,99.0,0.01,1000,0,2026-02-06T10:02:52.461554
291,0,0,0,0,99.0,0.01,1000,0,2026-02-06T10:05:15.295928
292,0,0,0,0,99.0,0.01,1000,0,2026-02-06T10:05:22.742265
293,0,0,0,0,99.0,0.01,1000,0,2026-02-06T10:08:24.498401
294,0,0,0,0,99.0,0.01,1000,0,2026-02-06T10:09:19.469828
295,0,0,0,0,99.0,0.01,1000,0,2026-02-06T10:11:51.740666
296,0,0,0,0,99.0,0.01,1000,0,2026-02-06T10:14:57.884738
297,0,0,0,0,99.0,0.01,1000,0,2026-02-06T10:15:03.744678
298,0,0,0,0,99.0,0.01,1000,0,2026-02-06T10:18:06.275586
299,0,0,0,0,99.0,0.01,1000,0,2026-02-06T10:19:03.080719
300,0,0,0,0,99.0,0.01,1000,0,2026-02-06T10:19:15.685401
301,0,0,0,0,99.0,0.01,1000,0,2026-02-06T10:19:26.549860
302,0,0,0,0,99.0,0.01,1000,0,2026-02-06T10:22:53.662884
303,0,0,0,0,99.0,0.01,1000,0,2026-02-06T10:25:56.539257
304,0,0,0,0,99.0,0.01,1000,0,2026-02-06T10:29:15.875010
305,0,0,0,0,99.0,0.01,1000,0,2026-02-06T10:29:25.339321
306,0,0,0,0,99.0,0.01,1000,0,2026-02-06T10:32:26.144072
307,0,0,0,0,99.0,0.01,1000,0,2026-02-06T10:32:32.777956
308,0,0,0,0,99.0,0.01,1000,0,2026-02-06T10:35:44.183266
309,0,0,0,0,99.0,0.01,1000,0,2026-02-06T10:37:29.119018
310,0,0,0,0,99.0,0.01,1000,0,2026-02-06T10:40:35.833167
