episode,step,position_x,position_y,mineral_type,concentration,reward_earned,timestamp
18,280,80,67,-1,1.3667139991428425,136.67139991428425,2026-02-06T00:04:09.446177
18,281,81,68,-1,1.300607796079643,130.0607796079643,2026-02-06T00:04:23.972340
18,281,81,67,-1,1.2597714557594961,125.97714557594962,2026-02-06T00:04:24.306649
18,282,80,67,-1,0.8815933333333333,88.15933333333334,2026-02-06T00:04:33.228809
18,282,81,66,-1,1.166092618410874,116.6092618410874,2026-02-06T00:04:33.326530
18,283,80,67,-1,0.79328,79.328,2026-02-06T00:04:42.051321
18,283,81,66,-1,0.7554228571428571,75.54228571428571,2026-02-06T00:04:42.309645
18,284,80,67,-1,0.7210072727272728,72.10072727272728,2026-02-06T00:04:55.470827
18,284,81,66,-1,0.689584347826087,68.9584347826087,2026-02-06T00:04:56.485377
18,285,80,67,-1,0.66078,66.078,2026-02-06T00:05:12.551283
18,285,81,66,-1,0.6342800000000001,63.428000000000004,2026-02-06T00:05:13.364615
18,286,82,65,-1,0.9413174272938025,94.13174272938025,2026-02-06T00:05:31.538014
18,286,82,66,-1,0.9186533492131878,91.86533492131878,2026-02-06T00:05:32.321007
18,287,83,65,-1,0.8976771216477064,89.76771216477064,2026-02-06T00:05:47.473914
18,287,84,66,-1,0.8781158515342335,87.81158515342335,2026-02-06T00:05:48.331469
18,288,83,65,-1,0.52386,52.385999999999996,2026-02-06T00:06:01.239912
18,288,82,64,-1,0.7912792674582225,79.12792674582225,2026-02-06T00:06:01.304353
18,289,83,63,-1,0.8196022251507035,81.96022251507034,2026-02-06T00:06:20.285076
18,289,83,62,-1,0.8113992866613632,81.13992866613631,2026-02-06T00:06:20.957932
18,290,84,63,-1,0.7945409646524433,79.45409646524433,2026-02-06T00:06:34.212578
18,290,84,64,-1,0.7614774578179032,76.14774578179032,2026-02-06T00:06:34.306790
18,291,83,64,-1,0.7223296455513762,72.23296455513763,2026-02-06T00:06:45.607617
18,293,85,64,-1,0.7225065391485334,72.25065391485333,2026-02-06T00:07:09.712838
18,293,85,65,-1,0.697560187057155,69.75601870571549,2026-02-06T00:07:11.433449
18,294,84,65,-1,0.6443145104750135,64.43145104750135,2026-02-06T00:07:23.553458
18,295,85,63,-1,0.6908946211454267,69.08946211454267,2026-02-06T00:07:33.989257
18,295,84,62,-1,0.5848503266662678,58.48503266662678,2026-02-06T00:07:34.363746
18,296,82,62,-1,0.6127835034850169,61.27835034850169,2026-02-06T00:07:49.311908
18,297,81,63,-1,0.6281775071082003,62.817750710820036,2026-02-06T00:08:02.235045
18,297,80,64,-1,0.6322113816344215,63.22113816344215,2026-02-06T00:08:02.323235
23,302,51,68,-1,0.5805666817426682,58.05666817426682,2026-02-06T00:09:12.631405
23,302,51,69,-1,0.5868367987167835,58.68367987167835,2026-02-06T00:09:13.321928
23,307,51,70,-1,1.7981199999999995,179.81199999999995,2026-02-06T00:10:04.414587
23,308,52,69,-1,1.97962,197.962,2026-02-06T00:10:14.021597
23,308,53,68,-1,1.852716923076923,185.2716923076923,2026-02-06T00:10:14.297689
23,309,54,68,-1,1.7439457142857142,174.39457142857142,2026-02-06T00:10:29.194039
23,309,55,67,-1,1.8258558245608807,182.58558245608808,2026-02-06T00:10:29.360277
23,310,55,66,-1,1.5831461345141191,158.3146134514119,2026-02-06T00:10:44.038541
23,310,56,65,-1,1.6748283508757296,167.48283508757297,2026-02-06T00:10:44.767804
23,311,55,64,-1,1.4630716325987936,146.30716325987936,2026-02-06T00:10:58.890641
23,311,56,63,-1,1.4034442105263156,140.34442105263156,2026-02-06T00:10:59.400312
