episode,step,position_x,position_y,mineral_type,concentration,reward_earned,timestamp
1,0,91,21,-1,0.5206923308443904,52.069233084439034,2026-02-05T22:16:23.659732
1,0,90,22,-1,0.5000557257324101,50.005572573241004,2026-02-05T22:16:24.338801
4,85,19,22,-1,0.5077828949391843,50.77828949391842,2026-02-05T23:24:03.556334
5,110,83,64,-1,0.5015580935478211,50.15580935478211,2026-02-05T23:27:25.776183
5,115,80,66,-1,0.5206290909090909,52.06290909090909,2026-02-05T23:28:09.926015
5,116,79,66,-1,0.5047400000000001,50.474000000000004,2026-02-05T23:28:21.386249
7,141,72,91,-1,0.62966,62.966,2026-02-05T23:33:09.975731
7,142,72,92,-1,0.5835261538461538,58.35261538461538,2026-02-05T23:33:21.971711
7,144,73,92,-1,0.5238176470588235,52.381764705882354,2026-02-05T23:33:40.945580
7,145,73,91,-1,0.5130533333333334,51.30533333333334,2026-02-05T23:33:46.644904
7,153,69,85,-1,0.6689803174671545,66.89803174671545,2026-02-05T23:35:04.508917
7,154,70,83,-1,0.5968733961615401,59.68733961615401,2026-02-05T23:35:14.540118
7,154,70,82,-1,0.6266352909422197,62.66352909422197,2026-02-05T23:35:15.672584
8,161,50,78,-1,0.6359770787954331,63.59770787954331,2026-02-05T23:36:25.038854
8,161,49,78,-1,0.6280848483037949,62.808484830379484,2026-02-05T23:36:26.004716
8,162,48,77,-1,0.5679274706923961,56.79274706923962,2026-02-05T23:36:39.189162
8,166,47,79,-1,0.8751145454545454,87.51145454545454,2026-02-05T23:37:15.934537
8,167,46,80,-1,1.1498979968357086,114.98979968357087,2026-02-05T23:37:25.625218
8,167,47,81,-1,0.8143153846153847,81.43153846153847,2026-02-05T23:37:25.969477
8,168,46,81,-1,0.77972,77.972,2026-02-05T23:37:36.156965
8,169,45,81,-1,0.6745485359075727,67.45485359075727,2026-02-05T23:37:46.200599
8,171,46,78,-1,0.64476,64.476,2026-02-05T23:38:05.280128
8,171,46,77,-1,0.62978,62.978,2026-02-05T23:38:06.077891
8,172,45,77,-1,0.6154442052188608,61.544420521886074,2026-02-05T23:38:13.380131
8,173,47,77,-1,0.5490477035771971,54.90477035771971,2026-02-05T23:38:22.835979
8,174,47,78,-1,0.500158224600123,50.0158224600123,2026-02-05T23:38:29.962728
9,191,13,42,-1,0.6254327272727273,62.54327272727272,2026-02-05T23:41:12.966856
9,192,14,42,-1,0.9046599999999999,90.466,2026-02-05T23:41:21.449764
9,192,13,41,-1,0.5289492307692308,52.894923076923085,2026-02-05T23:41:22.025986
9,193,14,41,-1,0.822537142857143,82.2537142857143,2026-02-05T23:41:31.375809
9,194,12,43,-1,0.6759194059643363,67.59194059643363,2026-02-05T23:41:39.811943
9,194,11,44,-1,0.7300227296510076,73.00227296510076,2026-02-05T23:41:39.926489
9,195,10,44,-1,0.7124331402680193,71.24331402680193,2026-02-05T23:41:49.243629
9,195,9,43,-1,0.6922938357978523,69.22938357978524,2026-02-05T23:41:49.924094
9,196,10,42,-1,0.6471282017460014,64.71282017460014,2026-02-05T23:42:02.148451
9,196,11,43,-1,0.6283783154872588,62.83783154872587,2026-02-05T23:42:03.111565
9,198,11,42,-1,0.5301537481840193,53.01537481840193,2026-02-05T23:42:20.479299
9,199,10,41,-1,0.5184888990813024,51.84888990813023,2026-02-05T23:42:27.954378
9,200,9,40,-1,0.5449147096204922,54.49147096204922,2026-02-05T23:42:35.832180
9,201,11,39,-1,0.5090042010950973,50.900420109509724,2026-02-05T23:42:43.540940
9,201,12,39,-1,0.5021195007155425,50.21195007155424,2026-02-05T23:42:43.940376
10,211,88,90,-1,0.5374722885382175,53.74722885382175,2026-02-05T23:44:27.971181
10,216,91,95,-1,1.0933163636363636,109.33163636363636,2026-02-05T23:45:03.239116
10,217,92,95,-1,0.6981999999999999,69.82,2026-02-05T23:45:10.981671
10,217,91,94,-1,0.9758538461538461,97.58538461538461,2026-02-05T23:45:11.915672
10,218,92,93,-1,0.9297200000000001,92.97200000000001,2026-02-05T23:45:18.776428
10,218,93,92,-1,0.8686307181561383,86.86307181561384,2026-02-05T23:45:19.010422
10,219,93,91,-1,0.8516952897951049,85.16952897951049,2026-02-05T23:45:30.218429
10,219,94,90,-1,1.038267323869797,103.82673238697971,2026-02-05T23:45:30.951325
10,220,93,89,-1,0.9570329355845718,95.70329355845718,2026-02-05T23:45:36.439751
10,220,94,88,-1,1.018627315317836,101.8627315317836,2026-02-05T23:45:36.958833
10,221,92,90,-1,0.7718489262543743,77.18489262543743,2026-02-05T23:45:45.947967
