episode,total_steps,total_reward,average_reward,minerals_collected,exploration_rate,epsilon,memory_size,loss_avg,timestamp
67,0,0,0,0,79.10303156439767,0.20896968435602323,1000,0,2026-02-06T01:30:54.834677
68,0,0,0,0,79.26970645300868,0.2073029354699132,1000,0,2026-02-06T01:31:54.488100
69,0,0,0,0,79.35254470602246,0.20647455293977543,1000,0,2026-02-06T01:32:14.436172
70,0,0,0,0,79.39383961661042,0.20606160383389588,1000,0,2026-02-06T01:32:25.616602
71,0,0,0,0,80.32115861059343,0.1967884138940658,1000,0,2026-02-06T01:37:30.276197
72,0,0,0,0,80.36051629337223,0.19639483706627767,1000,0,2026-02-06T01:37:51.991263
73,0,0,0,0,80.59501486643705,0.19404985133562946,1000,0,2026-02-06T01:39:11.600175
74,0,0,0,0,81.54233129788521,0.18457668702114785,1000,0,2026-02-06T01:44:18.907424
75,0,0,0,0,81.57924663528945,0.18420753364710554,1000,0,2026-02-06T01:44:33.192928
76,0,0,0,0,81.72617115329575,0.18273828846704246,1000,0,2026-02-06T01:45:33.217151
77,0,0,0,0,82.12419917081486,0.17875800829185146,1000,0,2026-02-06T01:47:58.722581
78,0,0,0,0,82.15995077247322,0.17840049227526775,1000,0,2026-02-06T01:48:11.874604
79,0,0,0,0,82.19563087092828,0.1780436912907172,1000,0,2026-02-06T01:48:21.598144
80,0,0,0,0,82.23123960918642,0.17768760390813576,1000,0,2026-02-06T01:48:40.273811
81,0,0,0,0,82.26677712996805,0.17733222870031948,1000,0,2026-02-06T01:48:45.484075
82,0,0,0,0,82.30224357570812,0.17697756424291883,1000,0,2026-02-06T01:48:55.639979
83,0,0,0,0,82.79139002579969,0.1720860997420032,1000,0,2026-02-06T01:51:34.088995
84,0,0,0,0,83.03086985098618,0.1696913014901382,1000,0,2026-02-06T01:52:45.637863
85,0,0,0,0,83.8592722283598,0.16140727771640204,1000,0,2026-02-06T01:56:48.209985
86,0,0,0,0,84.492780346295,0.15507219653704996,1000,0,2026-02-06T01:59:47.670403
87,0,0,0,0,85.13122102913144,0.1486877897086855,1000,0,2026-02-06T02:03:03.037730
88,0,0,0,0,85.42593445252248,0.14574065547477516,1000,0,2026-02-06T02:04:46.774144
89,0,0,0,0,86.13741408886854,0.13862585911131461,1000,0,2026-02-06T02:08:59.067058
90,0,0,0,0,86.81416057053747,0.13185839429462531,1000,0,2026-02-06T02:14:04.088994
91,0,0,0,0,86.84053224939639,0.13159467750603607,1000,0,2026-02-06T02:14:17.888832
92,0,0,0,0,87.48295376858104,0.12517046231418963,1000,0,2026-02-06T02:18:21.653178
93,0,0,0,0,87.85325328598124,0.1214674671401876,1000,0,2026-02-06T02:20:54.553289
94,0,0,0,0,88.44623558777784,0.11553764412222163,1000,0,2026-02-06T02:25:01.521199
95,0,0,0,0,89.01026956139054,0.10989730438609453,1000,0,2026-02-06T02:29:12.346943
96,0,0,0,0,89.05418452422323,0.1094581547577677,1000,0,2026-02-06T02:29:31.530808
97,0,0,0,0,89.07607615517479,0.10923923844825216,1000,0,2026-02-06T02:29:40.459724
98,0,0,0,0,89.60936244644809,0.10390637553551914,1000,0,2026-02-06T02:33:37.452741
99,0,0,0,0,89.63014372155519,0.1036985627844481,1000,0,2026-02-06T02:33:45.755039
100,0,0,0,0,89.71285402690154,0.1028714597309845,1000,0,2026-02-06T02:34:27.571263
101,0,0,0,0,89.73342831884776,0.10266571681152252,1000,0,2026-02-06T02:34:37.841192
102,0,0,0,0,89.75396146221006,0.10246038537789948,1000,0,2026-02-06T02:34:47.136769
103,0,0,0,0,90.2541546134695,0.09745845386530505,1000,0,2026-02-06T02:39:02.524415
104,0,0,0,0,90.29309901163407,0.09706900988365928,1000,0,2026-02-06T02:39:21.820388
105,0,0,0,0,90.3125128136108,0.09687487186389196,1000,0,2026-02-06T02:39:31.295488
106,0,0,0,0,90.74846937731624,0.09251530622683754,1000,0,2026-02-06T02:43:12.411355
107,0,0,0,0,90.76697243856161,0.09233027561438387,1000,0,2026-02-06T02:43:21.151076
108,0,0,0,0,91.2177122180957,0.08782287781904301,1000,0,2026-02-06T02:47:33.363273
109,0,0,0,0,91.64644769324507,0.08353552306754937,1000,0,2026-02-06T02:51:36.934360
110,0,0,0,0,92.05425307452637,0.07945746925473633,1000,0,2026-02-06T02:55:41.638150
111,0,0,0,0,92.07014456837732,0.07929855431622686,1000,0,2026-02-06T02:55:51.579239
112,0,0,0,0,92.45726583117033,0.07542734168829662,1000,0,2026-02-06T02:59:49.685888
113,0,0,0,0,92.47235129950799,0.07527648700492003,1000,0,2026-02-06T02:59:58.770285
114,0,0,0,0,92.6804071994258,0.07319592800574204,1000,0,2026-02-06T03:02:22.563336
115,0,0,0,0,93.03773653947772,0.06962263460522276,1000,0,2026-02-06T03:06:22.250937
116,0,0,0,0,93.06555774426597,0.0693444225573403,1000,0,2026-02-06T03:06:42.577429
117,0,0,0,0,93.07942662877744,0.06920573371222562,1000,0,2026-02-06T03:06:53.608575
118,0,0,0,0,93.09326777551988,0.06906732224480117,1000,0,2026-02-06T03:07:02.372513
119,0,0,0,0,93.10708123996885,0.06892918760031157,1000,0,2026-02-06T03:07:12.322809
120,0,0,0,0,93.23016581552099,0.06769834184479002,1000,0,2026-02-06T03:08:44.786128
121,0,0,0,0,93.24370548388995,0.06756294516110044,1000,0,2026-02-06T03:08:54.563833
122,0,0,0,0,93.25721807292217,0.06742781927077823,1000,0,2026-02-06T03:09:02.619255
123,0,0,0,0,93.27070363677633,0.06729296363223668,1000,0,2026-02-06T03:09:10.413284
124,0,0,0,0,93.28416222950278,0.0671583777049722,1000,0,2026-02-06T03:09:20.903120
125,0,0,0,0,93.29759390504377,0.06702406094956226,1000,0,2026-02-06T03:09:31.121999
126,0,0,0,0,93.31099871723369,0.06689001282766313,1000,0,2026-02-06T03:09:40.178178
127,0,0,0,0,93.6375437148994,0.06362456285100608,1000,0,2026-02-06T03:13:42.751180
128,0,0,0,0,93.73863326362293,0.06261366736377075,1000,0,2026-02-06T03:14:59.031371
129,0,0,0,0,94.0443019127802,0.059556980872198115,1000,0,2026-02-06T03:19:19.561867
130,0,0,0,0,94.33504836890653,0.05664951631093473,1000,0,2026-02-06T03:23:27.597045
131,0,0,0,0,94.34637827216872,0.056536217278312866,1000,0,2026-02-06T03:23:36.509127
132,0,0,0,0,94.35768551562438,0.05642314484375624,1000,0,2026-02-06T03:23:46.756632
133,0,0,0,0,94.36897014459312,0.05631029855406873,1000,0,2026-02-06T03:23:57.371563
134,0,0,0,0,94.4362055406811,0.05563794459318905,1000,0,2026-02-06T03:24:55.716608
135,0,0,0,0,94.44733312959973,0.05552666870400267,1000,0,2026-02-06T03:25:03.982853
136,0,0,0,0,94.45843846334053,0.055415615366594666,1000,0,2026-02-06T03:25:17.462669
137,0,0,0,0,94.46952158641385,0.05530478413586148,1000,0,2026-02-06T03:25:26.637895
138,0,0,0,0,94.6331331485732,0.05366866851426803,1000,0,2026-02-06T03:27:46.585315
139,0,0,0,0,94.64386688227606,0.05356133117723949,1000,0,2026-02-06T03:27:57.814133
140,0,0,0,0,94.9053436562349,0.05094656343765094,1000,0,2026-02-06T03:32:07.989693
141,0,0,0,0,95.03622678689365,0.0496377321310635,1000,0,2026-02-06T03:34:14.929989
142,0,0,0,0,95.20232159839613,0.04797678401603882,1000,0,2026-02-06T03:37:01.134095
143,0,0,0,0,95.43653561872961,0.045634643812703955,1000,0,2026-02-06T03:41:07.076334
144,0,0,0,0,95.44566254749215,0.04554337452507855,1000,0,2026-02-06T03:41:17.413248
145,0,0,0,0,95.66799710087751,0.04332002899122484,1000,0,2026-02-06T03:45:23.225195
146,0,0,0,0,95.87947768172691,0.04120522318273086,1000,0,2026-02-06T03:49:24.158330
147,0,0,0,0,96.04120423927073,0.039587957607292716,1000,0,2026-02-06T03:52:44.276699
148,0,0,0,0,96.04912183079219,0.03950878169207813,1000,0,2026-02-06T03:52:54.331634
149,0,0,0,0,96.0570235871306,0.03942976412869397,1000,0,2026-02-06T03:53:05.058258
150,0,0,0,0,96.24951259544544,0.037504874045545575,1000,0,2026-02-06T03:57:12.609458
151,0,0,0,0,96.43260463699144,0.035673953630085534,1000,0,2026-02-06T04:01:12.277439
152,0,0,0,0,96.60675845476506,0.03393241545234953,1000,0,2026-02-06T04:05:06.307412
153,0,0,0,0,96.61354493785552,0.03386455062144483,1000,0,2026-02-06T04:05:17.047209
154,0,0,0,0,96.64055541174356,0.033594445882564404,1000,0,2026-02-06T04:05:57.574266
155,0,0,0,0,96.65397975231824,0.03346020247681768,1000,0,2026-02-06T04:06:16.886035
156,0,0,0,0,96.66067179281359,0.03339328207186404,1000,0,2026-02-06T04:06:26.720499
157,0,0,0,0,96.82369178272302,0.03176308217276975,1000,0,2026-02-06T04:10:39.101174
158,0,0,0,0,96.85532806641775,0.031446719335822416,1000,0,2026-02-06T04:11:24.140043
159,0,0,0,0,97.00884528756954,0.029911547124304536,1000,0,2026-02-06T04:15:31.961341
160,0,0,0,0,97.01482759699441,0.029851724030055926,1000,0,2026-02-06T04:15:44.419907
161,0,0,0,0,97.02079794180042,0.029792020581995815,1000,0,2026-02-06T04:15:55.005261
162,0,0,0,0,97.02675634591682,0.029732436540831825,1000,0,2026-02-06T04:16:04.536119
163,0,0,0,0,97.17190474715626,0.02828095252843732,1000,0,2026-02-06T04:20:01.386916
164,0,0,0,0,97.25557003750737,0.027444299624926293,1000,0,2026-02-06T04:22:15.830649
165,0,0,0,0,97.38954816635072,0.02610451833649272,1000,0,2026-02-06T04:26:11.653750
166,0,0,0,0,97.51698572419986,0.02483014275800142,1000,0,2026-02-06T04:30:13.090678
167,0,0,0,0,97.52195175275146,0.02478048247248542,1000,0,2026-02-06T04:30:24.508323
168,0,0,0,0,97.64292560593312,0.023570743940668864,1000,0,2026-02-06T04:34:26.927527
169,0,0,0,0,97.64763975472125,0.023523602452787527,1000,0,2026-02-06T04:34:36.592045
170,0,0,0,0,97.6523444752118,0.02347655524788195,1000,0,2026-02-06T04:34:47.730943
171,0,0,0,0,97.65703978626138,0.023429602137386187,1000,0,2026-02-06T04:34:58.611741
172,0,0,0,0,97.7217966200532,0.022782033799467964,1000,0,2026-02-06T04:37:17.886867
173,0,0,0,0,97.83301440667607,0.02166985593323937,1000,0,2026-02-06T04:41:22.723929
174,0,0,0,0,97.9305331517013,0.020694668482987042,1000,0,2026-02-06T04:45:07.844836
175,0,0,0,0,97.93467208539789,0.020653279146021067,1000,0,2026-02-06T04:45:17.355905
176,0,0,0,0,98.03549767512983,0.019645023248701605,1000,0,2026-02-06T04:49:23.995215
177,0,0,0,0,98.13140114112883,0.018685988588711684,1000,0,2026-02-06T04:53:22.741931
178,0,0,0,0,98.19030769432997,0.01809692305670029,1000,0,2026-02-06T04:55:53.555032
179,0,0,0,0,98.19392707894131,0.01806072921058689,1000,0,2026-02-06T04:56:02.241210
180,0,0,0,0,98.28209630673182,0.017179036932681847,1000,0,2026-02-06T05:00:18.380056
181,0,0,0,0,98.3659612715889,0.016340387284111038,1000,0,2026-02-06T05:04:20.712817
182,0,0,0,0,98.44261733454732,0.015573826654526767,1000,0,2026-02-06T05:08:22.397018
183,0,0,0,0,98.44573209987823,0.015542679001217714,1000,0,2026-02-06T05:08:32.143996
184,0,0,0,0,98.44884063567847,0.015511593643215279,1000,0,2026-02-06T05:08:42.504333
185,0,0,0,0,98.52456544265475,0.014754345573452567,1000,0,2026-02-06T05:12:32.421002
186,0,0,0,0,98.59659350091293,0.014034064990870653,1000,0,2026-02-06T05:16:38.386326
187,0,0,0,0,98.66510527906868,0.013348947209313136,1000,0,2026-02-06T05:20:44.380113
188,0,0,0,0,98.66777506851054,0.01332224931489451,1000,0,2026-02-06T05:20:53.520008
189,0,0,0,0,98.73281189071362,0.01267188109286375,1000,0,2026-02-06T05:24:48.315302
190,0,0,0,0,98.7353462669322,0.012646537330678023,1000,0,2026-02-06T05:24:56.789099
191,0,0,0,0,98.73787557439833,0.012621244256016666,1000,0,2026-02-06T05:25:02.566347
192,0,0,0,0,98.74039982324953,0.012596001767504634,1000,0,2026-02-06T05:25:08.390837
193,0,0,0,0,98.80189123570246,0.011981087642975419,1000,0,2026-02-06T05:28:06.679092
194,0,0,0,0,98.81382449474775,0.011861755052522476,1000,0,2026-02-06T05:28:49.157448
195,0,0,0,0,98.81619684575826,0.011838031542417431,1000,0,2026-02-06T05:28:58.149836
196,0,0,0,0,98.87398798406085,0.01126012015939157,1000,0,2026-02-06T05:32:55.884943
197,0,0,0,0,98.87624000809272,0.011237599919072786,1000,0,2026-02-06T05:33:04.811811
198,0,0,0,0,98.93109994733052,0.01068900052669471,1000,0,2026-02-06T05:37:09.161767
199,0,0,0,0,98.98328172312165,0.010167182768783508,1000,0,2026-02-06T05:41:06.963407
200,0,0,0,0,99.0,0.01,1000,0,2026-02-06T05:42:59.156169
201,0,0,0,0,99.0,0.01,1000,0,2026-02-06T05:43:10.185573
202,0,0,0,0,99.0,0.01,1000,0,2026-02-06T05:43:19.560514
203,0,0,0,0,99.0,0.01,1000,0,2026-02-06T05:43:31.734985
204,0,0,0,0,99.0,0.01,1000,0,2026-02-06T05:43:44.376160
205,0,0,0,0,99.0,0.01,1000,0,2026-02-06T05:47:53.237309
206,0,0,0,0,99.0,0.01,1000,0,2026-02-06T05:48:01.563933
207,0,0,0,0,99.0,0.01,1000,0,2026-02-06T05:48:11.611128
208,0,0,0,0,99.0,0.01,1000,0,2026-02-06T05:49:49.926876
209,0,0,0,0,99.0,0.01,1000,0,2026-02-06T05:53:51.873537
210,0,0,0,0,99.0,0.01,1000,0,2026-02-06T05:54:03.888894
211,0,0,0,0,99.0,0.01,1000,0,2026-02-06T05:54:54.967535
212,0,0,0,0,99.0,0.01,1000,0,2026-02-06T05:55:04.984710
213,0,0,0,0,99.0,0.01,1000,0,2026-02-06T05:55:16.069456
214,0,0,0,0,99.0,0.01,1000,0,2026-02-06T05:59:26.536480
215,0,0,0,0,99.0,0.01,1000,0,2026-02-06T05:59:49.947080
216,0,0,0,0,99.0,0.01,1000,0,2026-02-06T06:00:00.306425
217,0,0,0,0,99.0,0.01,1000,0,2026-02-06T06:02:42.387535
218,0,0,0,0,99.0,0.01,1000,0,2026-02-06T06:03:04.197018
219,0,0,0,0,99.0,0.01,1000,0,2026-02-06T06:07:40.524637
220,0,0,0,0,99.0,0.01,1000,0,2026-02-06T06:10:56.565673
221,0,0,0,0,99.0,0.01,1000,0,2026-02-06T06:14:58.165911
222,0,0,0,0,99.0,0.01,1000,0,2026-02-06T06:19:09.208412
223,0,0,0,0,99.0,0.01,1000,0,2026-02-06T06:19:15.938780
224,0,0,0,0,99.0,0.01,1000,0,2026-02-06T06:23:22.510132
225,0,0,0,0,99.0,0.01,1000,0,2026-02-06T06:27:26.343135
226,0,0,0,0,99.0,0.01,1000,0,2026-02-06T06:27:33.707373
227,0,0,0,0,99.0,0.01,1000,0,2026-02-06T06:27:42.960415
228,0,0,0,0,99.0,0.01,1000,0,2026-02-06T06:31:39.319270
229,0,0,0,0,99.0,0.01,1000,0,2026-02-06T06:31:49.941166
230,0,0,0,0,99.0,0.01,1000,0,2026-02-06T06:35:55.921156
231,0,0,0,0,99.0,0.01,1000,0,2026-02-06T06:36:05.775381
232,0,0,0,0,99.0,0.01,1000,0,2026-02-06T06:36:14.164486
233,0,0,0,0,99.0,0.01,1000,0,2026-02-06T06:40:11.724417
234,0,0,0,0,99.0,0.01,1000,0,2026-02-06T06:44:32.584457
235,0,0,0,0,99.0,0.01,1000,0,2026-02-06T06:44:41.712931
236,0,0,0,0,99.0,0.01,1000,0,2026-02-06T06:44:52.350342
237,0,0,0,0,99.0,0.01,1000,0,2026-02-06T06:45:00.692244
238,0,0,0,0,99.0,0.01,1000,0,2026-02-06T06:46:14.115056
239,0,0,0,0,99.0,0.01,1000,0,2026-02-06T06:50:22.777678
240,0,0,0,0,99.0,0.01,1000,0,2026-02-06T06:53:40.086364
241,0,0,0,0,99.0,0.01,1000,0,2026-02-06T06:58:15.866839
242,0,0,0,0,99.0,0.01,1000,0,2026-02-06T07:04:32.956629
243,0,0,0,0,99.0,0.01,1000,0,2026-02-06T07:11:25.839999
244,0,0,0,0,99.0,0.01,1000,0,2026-02-06T07:18:04.112005
245,0,0,0,0,99.0,0.01,1000,0,2026-02-06T07:22:25.520733
246,0,0,0,0,99.0,0.01,1000,0,2026-02-06T07:22:35.304071
247,0,0,0,0,99.0,0.01,1000,0,2026-02-06T07:26:33.294152
248,0,0,0,0,99.0,0.01,1000,0,2026-02-06T07:26:44.953738
249,0,0,0,0,99.0,0.01,1000,0,2026-02-06T07:29:53.431396
250,0,0,0,0,99.0,0.01,1000,0,2026-02-06T07:30:03.944674
251,0,0,0,0,99.0,0.01,1000,0,2026-02-06T07:30:14.904974
252,0,0,0,0,99.0,0.01,1000,0,2026-02-06T07:34:47.074086
253,0,0,0,0,99.0,0.01,1000,0,2026-02-06T07:34:57.038465
254,0,0,0,0,99.0,0.01,1000,0,2026-02-06T07:39:09.983178
255,0,0,0,0,99.0,0.01,1000,0,2026-02-06T07:43:29.815110
256,0,0,0,0,99.0,0.01,1000,0,2026-02-06T07:43:40.761636
257,0,0,0,0,99.0,0.01,1000,0,2026-02-06T07:47:58.190222
258,0,0,0,0,99.0,0.01,1000,0,2026-02-06T07:52:00.410418
259,0,0,0,0,99.0,0.01,1000,0,2026-02-06T07:52:59.978688
260,0,0,0,0,99.0,0.01,1000,0,2026-02-06T07:57:56.012515
261,0,0,0,0,99.0,0.01,1000,0,2026-02-06T07:58:10.101123
262,0,0,0,0,99.0,0.01,1000,0,2026-02-06T08:03:28.087085
263,0,0,0,0,99.0,0.01,1000,0,2026-02-06T08:08:14.347677
264,0,0,0,0,99.0,0.01,1000,0,2026-02-06T08:12:59.686874
265,0,0,0,0,99.0,0.01,1000,0,2026-02-06T08:17:02.158218
266,0,0,0,0,99.0,0.01,1000,0,2026-02-06T08:17:10.201136
267,0,0,0,0,99.0,0.01,1000,0,2026-02-06T08:21:19.570047
268,0,0,0,0,99.0,0.01,1000,0,2026-02-06T08:21:27.663030
269,0,0,0,0,99.0,0.01,1000,0,2026-02-06T08:25:41.357907
270,0,0,0,0,99.0,0.01,1000,0,2026-02-06T08:25:54.459332
271,0,0,0,0,99.0,0.01,1000,0,2026-02-06T08:30:05.412947
272,0,0,0,0,99.0,0.01,1000,0,2026-02-06T08:30:12.315921
273,0,0,0,0,99.0,0.01,1000,0,2026-02-06T08:34:14.898221
274,0,0,0,0,99.0,0.01,1000,0,2026-02-06T08:38:28.920094
275,0,0,0,0,99.0,0.01,1000,0,2026-02-06T08:42:52.454930
276,0,0,0,0,99.0,0.01,1000,0,2026-02-06T08:46:51.842856
277,0,0,0,0,99.0,0.01,1000,0,2026-02-06T08:47:02.541976
278,0,0,0,0,99.0,0.01,1000,0,2026-02-06T08:51:04.801497
279,0,0,0,0,99.0,0.01,1000,0,2026-02-06T08:51:14.019898
280,0,0,0,0,99.0,0.01,1000,0,2026-02-06T08:55:24.944846
281,0,0,0,0,99.0,0.01,1000,0,2026-02-06T08:55:34.417292
282,0,0,0,0,99.0,0.01,1000,0,2026-02-06T08:59:45.171422
283,0,0,0,0,99.0,0.01,1000,0,2026-02-06T09:03:58.866534
284,0,0,0,0,99.0,0.01,1000,0,2026-02-06T09:05:12.035093
285,0,0,0,0,99.0,0.01,1000,0,2026-02-06T09:09:35.623466
286,0,0,0,0,99.0,0.01,1000,0,2026-02-06T09:09:45.132749
287,0,0,0,0,99.0,0.01,1000,0,2026-02-06T09:09:55.938918
288,0,0,0,0,99.0,0.01,1000,0,2026-02-06T09:13:09.252604
289,0,0,0,0,99.0,0.01,1000,0,2026-02-06T09:13:19.034466
290,0,0,0,0,99.0,0.01,1000,0,2026-02-06T09:17:17.846600
291,0,0,0,0,99.0,0.01,1000,0,2026-02-06T09:21:22.684672
292,0,0,0,0,99.0,0.01,1000,0,2026-02-06T09:21:31.624429
293,0,0,0,0,99.0,0.01,1000,0,2026-02-06T09:21:42.391824
294,0,0,0,0,99.0,0.01,1000,0,2026-02-06T09:21:52.070690
295,0,0,0,0,99.0,0.01,1000,0,2026-02-06T09:25:59.788834
296,0,0,0,0,99.0,0.01,1000,0,2026-02-06T09:30:03.504039
297,0,0,0,0,99.0,0.01,1000,0,2026-02-06T09:30:23.485446
298,0,0,0,0,99.0,0.01,1000,0,2026-02-06T09:34:34.831937
299,0,0,0,0,99.0,0.01,1000,0,2026-02-06T09:38:40.853339
300,0,0,0,0,99.0,0.01,1000,0,2026-02-06T09:38:49.682357
301,0,0,0,0,99.0,0.01,1000,0,2026-02-06T09:42:27.181217
302,0,0,0,0,99.0,0.01,1000,0,2026-02-06T09:42:37.587865
303,0,0,0,0,99.0,0.01,1000,0,2026-02-06T09:42:46.699843
304,0,0,0,0,99.0,0.01,1000,0,2026-02-06T09:42:56.173146
305,0,0,0,0,99.0,0.01,1000,0,2026-02-06T09:45:09.111188
306,0,0,0,0,99.0,0.01,1000,0,2026-02-06T09:49:19.521360
307,0,0,0,0,99.0,0.01,1000,0,2026-02-06T09:51:15.463138
